slug,phase,event_time,description
transporter16,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
transporter16,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
transporter16,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
transporter16,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
transporter16,pre_launch,00:00:00,Falcon 9 liftoff
transporter16,post_launch,00:01:07,Max Q (moment of peak mechanical stress on the rocket)
transporter16,post_launch,00:02:27,1st stage main engine cutoff (MECO)
transporter16,post_launch,00:02:30,1st and 2nd stages separate
transporter16,post_launch,00:02:38,2nd stage engine starts (SES-1)
transporter16,post_launch,00:03:07,Fairing separation
transporter16,post_launch,00:06:17,1st stage entry burn begins
transporter16,post_launch,00:06:41,1st stage entry burn ends
transporter16,post_launch,00:08:09,1st stage landing burn begins
transporter16,post_launch,00:08:19,2nd stage engine cutoff (SECO-1)
transporter16,post_launch,00:08:33,1st stage landing 
transporter16,post_launch,00:51:40,2nd stage engine starts (SES-2)
transporter16,post_launch,00:51:44,2nd stage engine cutoff (SECO-2)
transporter16,post_launch,0:54:39	,"LUNA-2 deploys, manifested by Exolaunch"
transporter16,post_launch,0:54:53,"FEMTO-1 deploys, manifested by Exolaunch"
transporter16,post_launch,0:55:08	,"JACK-002 deploys, manifested by Exolaunch"
transporter16,post_launch,0:55:15	,"DecimalSat-1, VegaFly-1, and HADES SpinnyOne deploy, manifested by SEOPS"
transporter16,post_launch,0:55:21	,"ERMIS 1 deploys, manifested by Exolaunch"
transporter16,post_launch,0:55:28,"VIREON-2 deploys, manifested by Exolaunch"
transporter16,post_launch,0:55:38,"COSMO deploys, manifested by Exolaunch"
transporter16,post_launch,0:55:49	,"ERMIS 2 deploys, manifested by Exolaunch"
transporter16,post_launch,0:56:07	,"TES-23 deploys, manifested by Maverick Space Systems"
transporter16,post_launch,0:56:18,"PeakSat via SpaceDot deploys, manifested by Exolaunch"
transporter16,post_launch,0:56:31	,"SAL-E deploys, manifested by Maverick Space Systems"
transporter16,post_launch,0:56:36	,"ERMIS 3 deploys, manifested by Exolaunch"
transporter16,post_launch,0:57:00	,"BRO-19 deploys, manifested by Exolaunch"
transporter16,post_launch,0:57:05	,"OptiSat deploys, manifested by Maverick Space Systems"
transporter16,post_launch,0:57:11,"PARUS-6U1 deploys, manifested by Maverick Space Systems"
transporter16,post_launch,0:57:34	,"T.MicroSat-2 via Tron Future Tech deploys, manifested by Exolaunch"
transporter16,post_launch,0:57:41	,"SPOQC deploys, manifested by ISISPACE/SPACE-BD"
transporter16,post_launch,0:57:54	,"VIREON-1 deploys, manifested by Exolaunch"
transporter16,post_launch,0:58:04	,"DISCO-2 deploys, manifested by Exolaunch"
transporter16,post_launch,0:58:30,"SHARJAH-SAT-2 deploys, manifested by ISISPACE/SPACE-BD"
transporter16,post_launch,0:58:47	,"PHOBOS deploys, manifested Exolaunch"
transporter16,post_launch,0:58:58	,"SM-1.2 deploys, manifested by Maverick Space Systems"
transporter16,post_launch,0:59:39,"Harbinger deploys, manifested by Exolaunch"
transporter16,post_launch,0:59:44,"Out of the Box deploys, manifested by SEOPS"
transporter16,post_launch,1:00:11	,"Newsat-54 deploys, manifested by Satellogic"
transporter16,post_launch,1:00:28,"EMISAR, AiglonSat-1, and TROOP-F3 deploy, manifested by SEOPS"
transporter16,post_launch,1:00:38,"Lilium-4 deploys, manifested by SEOPS"
transporter16,post_launch,1:00:52	,"IRIDE-MS1-EAGLET-2-14 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:01:10	,"AISSat-4 deploys, manifested by SEOPS"
transporter16,post_launch,1:01:29,"IRIDE-MS1-EAGLET-2-9 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:01:40,"IRIDE-MS1-EAGLET-2-13 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:01:55,"Ghost Rider deploys, manifested by SEOPS"
transporter16,post_launch,1:02:31	,"IRIDE-MS1-EAGLET-2-10 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:02:45	,"IRIDE-MS1-EAGLET-2-16 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:03:17		,"IRIDE-MS1-EAGLET-2-11 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:03:34	,"Dream Big Constellation deploys, manifested by SEOPS"
transporter16,post_launch,1:04:00	,"Innosat Unamuno deploys, manifested by Exolaunch"
transporter16,post_launch,1:04:34,"IRIDE-MS1-EAGLET-2-12 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:05:16	,"IRIDE-MS1-EAGLET-2-15 deploys, manifested by OHB Italia S.p.A."
transporter16,post_launch,1:05:56,"FGN-100-d3 deploys, manifested by Fergani"
transporter16,post_launch,1:06:03	,"Vigoride-7 NOM4DRide deploys, manifested by Momentus"
transporter16,post_launch,1:06:17,"HotSat-2 deploys, manifested by Global Satellite Vu Limited "
transporter16,post_launch,1:06:22,"Newsat-53 deploys, manifested by Satellogic"
transporter16,post_launch,1:06:29,"Hawk-14A deploys, manifested by Exolaunch"
transporter16,post_launch,1:06:58,"Spacevan-002 deploys, manifested by Exotrail "
transporter16,post_launch,1:07:17	,"W-Series 6 deploys, manifested by Varda Space Industries, Inc."
transporter16,post_launch,1:08:13	,"ION SCV Astounding Alexandra deploys, manifested by D-Orbit S.p.A."
transporter16,post_launch,1:08:25,"Hawk-14B deploys, manifested by Exolaunch"
transporter16,post_launch,1:10:12		,"Hawk-14C deploys, manifested by Exolaunch"
transporter16,post_launch,01:41:39,2nd stage engine starts (SES-3)
transporter16,post_launch,01:41:41,2nd stage engine cutoff (SECO-3)
transporter16,post_launch,02:13:05,2nd stage engine starts (SES-4)
transporter16,post_launch,02:13:05 ,2nd stage engine cutoff (SECO-4)
transporter16,post_launch,2:16:11	,"Gravitas deploys, manifested by K2 Space"
transporter16,post_launch,2:25:51	,"Flylab-2 deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:03,"GEMS2-Amethyst via D-Orbit deploys, manifested by Maverick Space Systems"
transporter16,post_launch,2:26:08	,"Black Kite-2 deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:15	,"LEMUR-2-IRINA deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:21	,"UNICORN-2R and UNICORN-2S deploy, manifested by SEOPS"
transporter16,post_launch,2:26:28,"Flylab-1 deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:34,"LEMUR-2-CLARA deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:40,"AE1a deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:51	,"LEMUR-2-JULIA-JOEL deploys, manifested by Exolaunch"
transporter16,post_launch,2:26:57	,"N1-ATLAS deploys, manifested by Maverick Space Systems"
transporter16,post_launch,2:27:03,"LEMUR-2-DELOITTE-2 deploys, manifested by Exolaunch"
transporter16,post_launch,2:27:15	,"Io-1 deploys, manifested by Exolaunch"
transporter16,post_launch,2:27:20	,"TORO3 deploys, manifested by Exolaunch "
transporter16,post_launch,2:27:25,"LEMUR-2-POLO-11 deploys, manifested by Exolaunch"
transporter16,post_launch,2:27:38	,"FOSSASAT-2E (FO025) deploys, manifested by SEOPS"
transporter16,post_launch,2:27:47,"Mimir 1 deploys, manifested by OHB Sweden"
transporter16,post_launch,2:27:53,"LEMUR-2-PEGGY-2004 deploys, manifested by Exolaunch"
transporter16,post_launch,2:28:05,"LEMUR-2-DELOITTE-3 deploys, manifested by Exolaunch"
transporter16,post_launch,2:28:17,"LEMUR-2-EMARCHIA deploys, manifested by Exolaunch"
transporter16,post_launch,2:28:27	,"ICEYE 1 deploys, manifested by Exolaunch"
transporter16,post_launch,2:28:43,"LEMUR-2-CARROLLEMO deploys, manifested by Exolaunch"
transporter16,post_launch,2:28:53,"ICEYE 3 deploys, manifested by Exolaunch"
transporter16,post_launch,2:29:04	,"ICEYE 5 deploys, manifested by Exolaunch"
transporter16,post_launch,2:29:29,"Vindlér 2.0.2 deploys, manifested by Exolaunch"
transporter16,post_launch,2:29:35,"SERT3 deploys, manifested by Muon Space, Inc."
transporter16,post_launch,2:29:54,"ICEYE 4 deploys, manifested by Exolaunch"
transporter16,post_launch,2:30:01	,"Acadia-10 deploys, manifested by Capella Space"
transporter16,post_launch,2:30:19,"ICEYE 6 deploys, manifested by Exolaunch"
transporter16,post_launch,2:30:38	,"Vindlér 2.0.3 deploys, manifested by Exolaunch"
transporter16,post_launch,2:31:01	,"ICEYE 2 deploys, manifested by Exolaunch"
transporter16,post_launch,2:31:56	,"Vindlér 2.0.1 deploys, manifested by Exolaunch"
sl-15-13,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-15-13,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-15-13,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-15-13,pre_launch,00:16:00,2nd stage LOX loading begins
sl-15-13,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-15-13,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-15-13,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-15-13,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-15-13,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-15-13,pre_launch,00:00:00,Falcon 9 liftoff
sl-15-13,post_launch,00:01:12 ,"Max Q (moment of peak mechanical stress on the rocket)
"
sl-15-13,post_launch,00:02:25 ,"1st stage main engine cutoff (MECO)
"
sl-15-13,post_launch,00:02:28 ,"1st and 2nd stages separate
"
sl-15-13,post_launch,00:02:35,"2nd stage engine starts (SES-1)
"
sl-15-13,post_launch,00:02:54 ,Fairing separation 
sl-15-13,post_launch,00:06:10 ,"1st stage entry burn begins
"
sl-15-13,post_launch,00:06:33 ,"1st stage entry burn ends
"
sl-15-13,post_launch,00:08:03 ,"1st stage landing burn begins
"
sl-15-13,post_launch,00:08:27 ,"1st stage landing
"
sl-15-13,post_launch,00:08:39 ,"2nd stage engine cutoff (SECO-1)
"
sl-15-13,post_launch,00:52:23 ,2nd stage engine starts (SES-2)
sl-15-13,post_launch,00:52:25 ,"2nd stage engine cutoff (SECO-2)
"
sl-15-13,post_launch,01:01:15 ,Starlink satellites deploy
sl-17-20,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-20,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-20,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-20,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-20,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-20,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-20,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-20,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-20,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-20,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-20,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-17-20,post_launch,00:02:24,1st stage main engine cutoff (MECO)
sl-17-20,post_launch,00:02:28,1st and 2nd stages separate
sl-17-20,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-17-20,post_launch,00:02:55,Fairing separation
sl-17-20,post_launch,00:06:07,1st stage entry burn begins
sl-17-20,post_launch,00:06:33,1st stage entry burn ends
sl-17-20,post_launch,00:07:57,1st stage landing burn begins
sl-17-20,post_launch,00:08:21,1st stage landing
sl-17-20,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-17-20,post_launch,00:53:11,2nd stage engine starts (SES-2)
sl-17-20,post_launch,00:53:12,2nd stage engine cutoff (SECO-2)
sl-17-20,post_launch,01:02:03 ,Starlink satellites deploy
sl-17-2,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-2,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-2,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-2,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-2,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-2,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-2,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-2,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-2,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-2,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-2,post_launch,00:01:12,Max Q (Moment of peak mechanical stress on the rocket)
sl-17-2,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-2,post_launch,00:02:29,1st and 2nd stages separate
sl-17-2,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-2,post_launch,00:02:54,Fairing separation
sl-17-2,post_launch,00:06:10,1st stage entry burn begins
sl-17-2,post_launch,00:06:33,1st stage entry burn ends
sl-17-2,post_launch,00:07:54,1st stage landing burn begins
sl-17-2,post_launch,00:08:23,1st stage landing
sl-17-2,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-17-2,post_launch,00:54:15,2nd stage engine starts (SES-2)
sl-17-2,post_launch,00:54:16,2nd stage engine cutoff (SECO-2)
sl-17-2,post_launch,01:03:07,Starlink satellites deploy
sl-11-21,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-11-21,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-11-21,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-11-21,pre_launch,00:16:00,2nd stage LOX loading begins
sl-11-21,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-11-21,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-11-21,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-11-21,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-11-21,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-11-21,pre_launch,00:00:00,Falcon 9 liftoff
sl-11-21,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-11-21,post_launch,00:02:25,1st stage main engine cutoff (MECO)
sl-11-21,post_launch,00:02:28,1st and 2nd stages separate
sl-11-21,post_launch,00:02:35,2nd stage engine starts (SES-1)
sl-11-21,post_launch,00:02:57,Fairing separation
sl-11-21,post_launch,00:06:05,1st stage entry burn begins
sl-11-21,post_launch,00:06:31,1st stage entry burn ends
sl-11-21,post_launch,00:08:00,1st stage landing burn begins
sl-11-21,post_launch,00:08:23,1st stage landing
sl-11-21,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-11-21,post_launch,00:53:01,2nd stage engine starts (SES-2)
sl-11-21,post_launch,00:53:02,2nd stage engine cutoff (SECO-2)
sl-11-21,post_launch,00:59:52,Starlink satellites deploy
sl-10-44,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-44,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-44,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-44,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-44,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-44,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-44,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-44,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-44,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-44,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-44,post_launch,00:01:10,Max Q (moment of peak mechanical stress on the rocket)
sl-10-44,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-44,post_launch,00:02:29,1st and 2nd stages separate
sl-10-44,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-44,post_launch,00:02:58,Fairing separation
sl-10-44,post_launch,00:06:01,1st stage entry burn begins
sl-10-44,post_launch,00:06:23,1st stage entry burn ends
sl-10-44,post_launch,00:07:59,1st stage landing burn begins
sl-10-44,post_launch,00:08:21,1st stage landing
sl-10-44,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-10-44,post_launch,00:52:04,2nd stage engine starts (SES-2)
sl-10-44,post_launch,00:52:05,2nd stage engine cutoff (SECO-2)
sl-10-44,post_launch,01:01:26,Starlink satellites deploy
sl-10-37,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-37,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-37,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-37,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-37,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-37,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-37,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-37,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-37,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-37,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-37,post_launch,00:01:12,Max Q (moment of peak mechanical stress on the rocket)
sl-10-37,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-37,post_launch,00:02:29,1st and 2nd stages separate
sl-10-37,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-37,post_launch,00:02:57,Fairing separation
sl-10-37,post_launch,00:06:10,1st stage entry burn begins
sl-10-37,post_launch,00:06:33,1st stage entry burn ends
sl-10-37,post_launch,00:07:58,1st stage landing burn begins
sl-10-37,post_launch,00:08:22,1st stage landing
sl-10-37,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-10-37,post_launch,00:54:31,2nd stage engine starts (SES-2)
